0 30000000000 1.0
Linear 3 explicit
 6.970000 0.0 1.6876 7.12046
 6.980000 0.0 1.6876 7.12046
 6.990000 0.0 1.6876 7.12046
 7.000000 0.0 1.6876 7.12046
 7.010000 0.0 1.6876 7.12046
 7.020000 0.0 1.6876 7.12046
 7.030000 0.0 1.6876 7.12046
 7.040000 0.0 1.6876 7.12046
 7.050000 0.0 1.6876 7.12046
 7.060000 0.0 1.6876 7.12046
 7.070000 0.0 1.6876 7.12046
 7.080000 0.0 1.6876 7.12046
 7.090000 0.0 1.6876 7.12046
 7.100000 0.0 1.6876 7.12046
 7.110000 0.0 1.6876 7.12046
 7.120000 0.0 1.6876 7.12046
 7.130000 0.0 1.6876 7.12046
 7.140000 0.0 1.6876 7.12046
 7.150000 0.0 1.6876 7.12046
 7.160000 0.0 1.6876 7.12046
 7.170000 0.0 1.6876 7.12046
 7.180000 0.0 1.6876 7.12046
 7.190000 0.0 1.6876 7.12046
 7.200000 0.0 1.6876 7.12046
 7.210000 0.0 1.6876 7.12046
 7.220000 0.0 1.6876 7.12046
 7.230000 0.0 1.6876 7.12046
 7.240000 0.0 1.6876 7.12046
 7.250000 0.0 1.6876 7.12046
 7.260000 0.0 1.6876 7.12046
 7.270000 0.0 1.6876 7.12046
 7.280000 0.0 1.6876 7.12046
 7.290000 0.0 1.6876 7.12046
 7.300000 0.0 1.6876 7.12046
 7.310000 0.0 1.6876 7.12046
 7.320000 0.0 1.6876 7.12046
 7.330000 0.0 1.6876 7.12046
 7.340000 0.0 1.6876 7.12046
 7.350000 0.0 1.6876 7.12046
 7.360000 0.0 1.6876 7.12046
 7.370000 0.0 1.6876 7.12046
 7.380000 0.0 1.6876 7.12046
 7.390000 0.0 1.6876 7.12046
 7.400000 0.0 1.6876 7.12046
 7.410000 0.0 1.6876 7.12046
 7.420000 0.0 1.6876 7.12046
 7.430000 0.0 1.6876 7.12046
 7.440000 0.0 1.6876 7.12046
 7.450000 0.0 1.6876 7.12046
 7.460000 0.0 1.6876 7.12046
 7.470000 0.0 1.6876 7.12046
 7.480000 0.0 1.6876 7.12046
 7.490000 0.0 1.6876 7.12046
 7.500000 0.0 1.6876 7.12046
 7.510000 0.0 1.6876 7.12046
 7.520000 0.0 1.6876 7.12046
 7.530000 0.0 1.6876 7.12046
 7.540000 0.0 1.6876 7.12046
 7.550000 0.0 1.6876 7.12046
 7.560000 0.0 1.6876 7.12046
 7.570000 0.0 1.6876 7.12046
 7.580000 0.0 1.6876 7.12046
 7.590000 0.0 1.6876 7.12046
 7.600000 0.0 1.6876 7.12046
 7.610000 0.0 1.6876 7.12046
 7.620000 0.0 1.6876 7.12046
 7.630000 0.0 1.6876 7.12046
 7.640000 0.0 1.6876 7.12046
 7.650000 0.0 1.6876 7.12046
 7.660000 0.0 1.6876 7.12046
 7.670000 0.0 1.6876 7.12046
 7.680000 0.0 1.6876 7.12046
 7.690000 0.0 1.6876 7.12046
 7.700000 0.0 1.6876 7.12046
 7.710000 0.0 1.6876 7.12046
 7.720000 0.0 1.6876 7.12046
 7.730000 0.0 1.6876 7.12046
 7.740000 0.0 1.6876 7.12046
 7.750000 0.0 1.6876 7.12046
 7.760000 0.0 1.6876 7.12046
 7.770000 0.0 1.6876 7.12046
 7.780000 0.0 1.6876 7.12046
 7.790000 0.0 1.6876 7.12046
 7.800000 0.0 1.6876 7.12046
 7.810000 0.0 1.6876 7.12046
 7.820000 0.0 1.6876 7.12046
 7.830000 0.0 1.6876 7.12046
 7.840000 0.0 1.6876 7.12046
 7.850000 0.0 1.6876 7.12046
 7.860000 0.0 1.6876 7.12046
 7.870000 0.0 1.6876 7.12046
 7.880000 0.0 1.6876 7.12046
 7.890000 0.0 1.6876 7.12046
 7.900000 0.0 1.6876 7.12046
 7.910000 0.0 1.6876 7.12046
 7.920000 0.0 1.6876 7.12046
 7.930000 0.0 1.6876 7.12046
 7.940000 0.0 1.6876 7.12046
 7.950000 0.0 1.6876 7.12046
 7.960000 0.0 1.6876 7.12046
 7.970000 0.0 1.6876 7.12046
 7.980000 0.0 1.6876 7.12046
 7.990000 0.0 1.6876 7.12046
 8.000000 0.0 1.6876 7.12046
 8.010000 0.0 1.6876 7.12046
 8.020000 0.0 1.6876 7.12046
 8.030000 0.0 1.6876 7.12046
 8.040000 0.0 1.6876 7.12046
 8.050000 0.0 1.6876 7.12046
 8.060000 0.0 1.6876 7.12046
 8.070000 0.0 1.6876 7.12046
 8.080000 0.0 1.6876 7.12046
 8.090000 0.0 1.6876 7.12046
 8.100000 0.0 1.6876 7.12046
 8.110000 0.0 1.6876 7.12046
 8.120000 0.0 1.6876 7.12046
 8.130000 0.0 1.6876 7.12046
 8.140000 0.0 1.6876 7.12046
 8.150000 0.0 1.6876 7.12046
 8.160000 0.0 1.6876 7.12046
 8.170000 0.0 1.6876 7.12046
 8.180000 0.0 1.6876 7.12046
 8.190000 0.0 1.6876 7.12046
 8.200000 0.0 1.6876 7.12046
 8.210000 0.0 1.6876 7.12046
 8.220000 0.0 1.6876 7.12046
 8.230000 0.0 1.6876 7.12046
 8.240000 0.0 1.6876 7.12046
 8.250000 0.0 1.6876 7.12046
 8.260000 0.0 1.6876 7.12046
 8.270000 0.0 1.6876 7.12046
 8.280000 0.0 1.6876 7.12046
 8.290000 0.0 1.6876 7.12046
 8.300000 0.0 1.6876 7.12046
 8.310000 0.0 1.6876 7.12046
 8.320000 0.0 1.6876 7.12046
 8.330000 0.0 1.6876 7.12046
 8.340000 0.0 1.6876 7.12046
 8.350000 0.0 1.6876 7.12046
 8.360000 0.0 1.6876 7.12046
 8.370000 0.0 1.6876 7.12046
 8.380000 0.0 1.6876 7.12046
 8.390000 0.0 1.6876 7.12046
 8.400000 0.0 1.6876 7.12046
 8.410000 0.0 1.6876 7.12046
 8.420000 0.0 1.6876 7.12046
 8.430000 0.0 1.6876 7.12046
 8.440000 0.0 1.6876 7.12046
 8.450000 0.0 1.6876 7.12046
 8.460000 0.0 1.6876 7.12046
 8.470000 0.0 1.6876 7.12046
 8.480000 0.0 1.6876 7.12046
 8.490000 0.0 1.6876 7.12046
 8.500000 0.0 1.6876 7.12046
 8.510000 0.0 1.6876 7.12046
 8.520000 0.0 1.6876 7.12046
 8.530000 0.0 1.6876 7.12046
 8.540000 0.0 1.6876 7.12046
 8.550000 0.0 1.6876 7.12046
 8.560000 0.0 1.6876 7.12046
 8.570000 0.0 1.6876 7.12046
 8.580000 0.0 1.6876 7.12046
 8.590000 0.0 1.6876 7.12046
 8.600000 0.0 1.6876 7.12046
 8.610000 0.0 1.6876 7.12046
 8.620000 0.0 1.6876 7.12046
 8.630000 0.0 1.6876 7.12046
 8.640000 0.0 1.6876 7.12046
 8.650000 0.0 1.6876 7.12046
 8.660000 0.0 1.6876 7.12046
 8.670000 0.0 1.6876 7.12046
 8.680000 0.0 1.6876 7.12046
 8.690000 0.0 1.6876 7.12046
 8.700000 0.0 1.6876 7.12046
 8.710000 0.0 1.6876 7.12046
 8.720000 0.0 1.6876 7.12046
 8.730000 0.0 1.6876 7.12046
 8.740000 0.0 1.6876 7.12046
 8.750000 0.0 1.6876 7.12046
 8.760000 0.0 1.6876 7.12046
 8.770000 0.0 1.6876 7.12046
 8.780000 0.0 1.6876 7.12046
 8.790000 0.0 1.6876 7.12046
 8.800000 0.0 1.6876 7.12046
 8.810000 0.0 1.6876 7.12046
 8.820000 0.0 1.6876 7.12046
 8.830000 0.0 1.6876 7.12046
 8.840000 0.0 1.6876 7.12046
 8.850000 0.0 1.6876 7.12046
 8.860000 0.0 1.6876 7.12046
 8.870000 0.0 1.6876 7.12046
 8.880000 0.0 1.6876 7.12046
 8.890000 0.0 1.6876 7.12046
 8.900000 0.0 1.6876 7.12046
 8.910000 0.0 1.6876 7.12046
 8.920000 0.0 1.6876 7.12046
 8.930000 0.0 1.6876 7.12046
 8.940000 0.0 1.6876 7.12046
 8.950000 0.0 1.6876 7.12046
 8.960000 0.0 1.6876 7.12046
 8.970000 0.0 1.6876 7.12046
 8.980000 0.0 1.6876 7.12046
 8.990000 0.0 1.6876 7.12046
 9.000000 0.0 1.6876 7.12046
 9.010000 0.0 1.6876 7.12046
 9.020000 0.0 1.6876 7.12046
 9.030000 0.0 1.6876 7.12046
 9.040000 0.0 1.6876 7.12046
 9.050000 0.0 1.6876 7.12046
 9.060000 0.0 1.6876 7.12046
 9.070000 0.0 1.6876 7.12046
 9.080000 0.0 1.6876 7.12046
 9.090000 0.0 1.6876 7.12046
 9.100000 0.0 1.6876 7.12046
 9.110000 0.0 1.6876 7.12046
 9.120000 0.0 1.6876 7.12046
 9.130000 0.0 1.6876 7.12046
 9.140000 0.0 1.6876 7.12046
 9.150000 0.0 1.6876 7.12046
 9.160000 0.0 1.6876 7.12046
 9.170000 0.0 1.6876 7.12046
 9.180000 0.0 1.6876 7.12046
 9.190000 0.0 1.6876 7.12046
 9.200000 0.0 1.6876 7.12046
 9.210000 0.0 1.6876 7.12046
 9.220000 0.0 1.6876 7.12046
 9.230000 0.0 1.6876 7.12046
 9.240000 0.0 1.6876 7.12046
 9.250000 0.0 1.6876 7.12046
 9.260000 0.0 1.6876 7.12046
 9.270000 0.0 1.6876 7.12046
 9.280000 0.0 1.6876 7.12046
 9.290000 0.0 1.6876 7.12046
 9.300000 0.0 1.6876 7.12046
 9.310000 0.0 1.6876 7.12046
 9.320000 0.0 1.6876 7.12046
 9.330000 0.0 1.6876 7.12046
 9.340000 0.0 1.6876 7.12046
 9.350000 0.0 1.6876 7.12046
 9.360000 0.0 1.6876 7.12046
 9.370000 0.0 1.6876 7.12046
 9.380000 0.0 1.6876 7.12046
 9.390000 0.0 1.6876 7.12046
 9.400000 0.0 1.6876 7.12046
 9.410000 0.0 1.6876 7.12046
 9.420000 0.0 1.6876 7.12046
 9.430000 0.0 1.6876 7.12046
 9.440000 0.0 1.6876 7.12046
 9.450000 0.0 1.6876 7.12046
 9.460000 0.0 1.6876 7.12046
 9.470000 0.0 1.6876 7.12046
 9.480000 0.0 1.6876 7.12046
 9.490000 0.0 1.6876 7.12046
 9.500000 0.0 1.6876 7.12046
 9.510000 0.0 1.6876 7.12046
 9.520000 0.0 1.6876 7.12046
 9.530000 0.0 1.6876 7.12046
 9.540000 0.0 1.6876 7.12046
 9.550000 0.0 1.6876 7.12046
 9.560000 0.0 1.6876 7.12046
 9.570000 0.0 1.6876 7.12046
 9.580000 0.0 1.6876 7.12046
 9.590000 0.0 1.6876 7.12046
 9.600000 0.0 1.6876 7.12046
 9.610000 0.0 1.6876 7.12046
 9.620000 0.0 1.6876 7.12046
 9.630000 0.0 1.6876 7.12046
 9.640000 0.0 1.6876 7.12046
 9.650000 0.0 1.6876 7.12046
 9.660000 0.0 1.6876 7.12046
 9.670000 0.0 1.6876 7.12046
 9.680000 0.0 1.6876 7.12046
 9.690000 0.0 1.6876 7.12046
 9.700000 0.0 1.6876 7.12046
 9.710000 0.0 1.6876 7.12046
 9.720000 0.0 1.6876 7.12046
 9.730000 0.0 1.6876 7.12046
 9.740000 0.0 1.6876 7.12046
 9.750000 0.0 1.6876 7.12046
 9.760000 0.0 1.6876 7.12046
 9.770000 0.0 1.6876 7.12046
 9.780000 0.0 1.6876 7.12046
 9.790000 0.0 1.6876 7.12046
 9.800000 0.0 1.6876 7.12046
 9.810000 0.0 1.6876 7.12046
 9.820000 0.0 1.6876 7.12046
 9.830000 0.0 1.6876 7.12046
 9.840000 0.0 1.6876 7.12046
 9.850000 0.0 1.6876 7.12046
 9.860000 0.0 1.6876 7.12046
 9.870000 0.0 1.6876 7.12046
 9.880000 0.0 1.6876 7.12046
 9.890000 0.0 1.6876 7.12046
 9.900000 0.0 1.6876 7.12046
 9.910000 0.0 1.6876 7.12046
 9.920000 0.0 1.6876 7.12046
 9.930000 0.0 1.6876 7.12046
 9.940000 0.0 1.6876 7.12046
 9.950000 0.0 1.6876 7.12046
 9.960000 0.0 1.6876 7.12046
 9.970000 0.0 1.6876 7.12046
 9.980000 0.0 1.6876 7.12046
 9.990000 0.0 1.6876 7.12046
10.000000 0.0 1.6876 7.12046
10.010000 0.0 1.6876 7.12046
10.020000 0.0 1.6876 7.12046
10.030000 0.0 1.6876 7.12046
10.040000 0.0 1.6876 7.12046
10.050000 0.0 1.6876 7.12046
10.060000 0.0 1.6876 7.12046
10.070000 0.0 1.6876 7.12046
10.080000 0.0 1.6876 7.12046
10.090000 0.0 1.6876 7.12046
10.100000 0.0 1.6876 7.12046
10.110000 0.0 1.6876 7.12046
10.120000 0.0 1.6876 7.12046
10.130000 0.0 1.6876 7.12046
10.140000 0.0 1.6876 7.12046
10.150000 0.0 1.6876 7.12046
10.160000 0.0 1.6876 7.12046
10.170000 0.0 1.6876 7.12046
10.180000 0.0 1.6876 7.12046
10.190000 0.0 1.6876 7.12046
10.200000 0.0 1.6876 7.12046
10.210000 0.0 1.6876 7.12046
10.220000 0.0 1.6876 7.12046
10.230000 0.0 1.6876 7.12046
10.240000 0.0 1.6876 7.12046
10.250000 0.0 1.6876 7.12046
10.260000 0.0 1.6876 7.12046
10.270000 0.0 1.6876 7.12046
10.280000 0.0 1.6876 7.12046
10.290000 0.0 1.6876 7.12046
10.300000 0.0 1.6876 7.12046
10.310000 0.0 1.6876 7.12046
10.320000 0.0 1.6876 7.12046
10.330000 0.0 1.6876 7.12046
10.340000 0.0 1.6876 7.12046
10.350000 0.0 1.6876 7.12046
10.360000 0.0 1.6876 7.12046
10.370000 0.0 1.6876 7.12046
10.380000 0.0 1.6876 7.12046
10.390000 0.0 1.6876 7.12046
10.400000 0.0 1.6876 7.12046
10.410000 0.0 1.6876 7.12046
10.420000 0.0 1.6876 7.12046
10.430000 0.0 1.6876 7.12046
10.440000 0.0 1.6876 7.12046
10.450000 0.0 1.6876 7.12046
10.460000 0.0 1.6876 7.12046
10.470000 0.0 1.6876 7.12046
10.480000 0.0 1.6876 7.12046
10.490000 0.0 1.6876 7.12046
10.500000 0.0 1.6876 7.12046
10.510000 0.0 1.6876 7.12046
10.520000 0.0 1.6876 7.12046
10.530000 0.0 1.6876 7.12046
10.540000 0.0 1.6876 7.12046
10.550000 0.0 1.6876 7.12046
10.560000 0.0 1.6876 7.12046
10.570000 0.0 1.6876 7.12046
10.580000 0.0 1.6876 7.12046
10.590000 0.0 1.6876 7.12046
10.600000 0.0 1.6876 7.12046
10.610000 0.0 1.6876 7.12046
10.620000 0.0 1.6876 7.12046
10.630000 0.0 1.6876 7.12046
10.640000 0.0 1.6876 7.12046
10.650000 0.0 1.6876 7.12046
10.660000 0.0 1.6876 7.12046
10.670000 0.0 1.6876 7.12046
10.680000 0.0 1.6876 7.12046
10.690000 0.0 1.6876 7.12046
10.700000 0.0 1.6876 7.12046
10.710000 0.0 1.6876 7.12046
10.720000 0.0 1.6876 7.12046
10.730000 0.0 1.6876 7.12046
10.740000 0.0 1.6876 7.12046
10.750000 0.0 1.6876 7.12046
10.760000 0.0 1.6876 7.12046
10.770000 0.0 1.6876 7.12046
10.780000 0.0 1.6876 7.12046
10.790000 0.0 1.6876 7.12046
10.800000 0.0 1.6876 7.12046
10.810000 0.0 1.6876 7.12046
10.820000 0.0 1.6876 7.12046
10.830000 0.0 1.6876 7.12046
10.840000 0.0 1.6876 7.12046
10.850000 0.0 1.6876 7.12046
10.860000 0.0 1.6876 7.12046
10.870000 0.0 1.6876 7.12046
10.880000 0.0 1.6876 7.12046
10.890000 0.0 1.6876 7.12046
10.900000 0.0 1.6876 7.12046
10.910000 0.0 1.6876 7.12046
10.920000 0.0 1.6876 7.12046
10.930000 0.0 1.6876 7.12046
10.940000 0.0 1.6876 7.12046
10.950000 0.0 1.6876 7.12046
10.960000 0.0 1.6876 7.12046
10.970000 0.0 1.6876 7.12046
10.980000 0.0 1.6876 7.12046
10.990000 0.0 1.6876 7.12046
11.000000 0.0 1.6876 7.12046
11.010000 0.0 1.6876 7.12046
11.020000 0.0 1.6876 7.12046
11.030000 0.0 1.6876 7.12046
11.040000 0.0 1.6876 7.12046
11.050000 0.0 1.6876 7.12046
11.060000 0.0 1.6876 7.12046
11.070000 0.0 1.6876 7.12046
11.080000 0.0 1.6876 7.12046
11.090000 0.0 1.6876 7.12046
11.100000 0.0 1.6876 7.12046
11.110000 0.0 1.6876 7.12046
11.120000 0.0 1.6876 7.12046
11.130000 0.0 1.6876 7.12046
11.140000 0.0 1.6876 7.12046
11.150000 0.0 1.6876 7.12046
11.160000 0.0 1.6876 7.12046
11.170000 0.0 1.6876 7.12046
11.180000 0.0 1.6876 7.12046
11.190000 0.0 1.6876 7.12046
11.200000 0.0 1.6876 7.12046
11.210000 0.0 1.6876 7.12046
11.220000 0.0 1.6876 7.12046
11.230000 0.0 1.6876 7.12046
11.240000 0.0 1.6876 7.12046
11.250000 0.0 1.6876 7.12046
11.260000 0.0 1.6876 7.12046
11.270000 0.0 1.6876 7.12046
11.280000 0.0 1.6876 7.12046
11.290000 0.0 1.6876 7.12046
11.300000 0.0 1.6876 7.12046
11.310000 0.0 1.6876 7.12046
11.320000 0.0 1.6876 7.12046
11.330000 0.0 1.6876 7.12046
11.340000 0.0 1.6876 7.12046
11.350000 0.0 1.6876 7.12046
11.360000 0.0 1.6876 7.12046
11.370000 0.0 1.6876 7.12046
11.380000 0.0 1.6876 7.12046
11.390000 0.0 1.6876 7.12046
11.400000 0.0 1.6876 7.12046
11.410000 0.0 1.6876 7.12046
11.420000 0.0 1.6876 7.12046
11.430000 0.0 1.6876 7.12046
11.440000 0.0 1.6876 7.12046
11.450000 0.0 1.6876 7.12046
11.460000 0.0 1.6876 7.12046
11.470000 0.0 1.6876 7.12046
11.480000 0.0 1.6876 7.12046
11.490000 0.0 1.6876 7.12046
11.500000 0.0 1.6876 7.12046
11.510000 0.0 1.6876 7.12046
11.520000 0.0 1.6876 7.12046
11.530000 0.0 1.6876 7.12046
11.540000 0.0 1.6876 7.12046
11.550000 0.0 1.6876 7.12046
11.560000 0.0 1.6876 7.12046
11.570000 0.0 1.6876 7.12046
11.580000 0.0 1.6876 7.12046
11.590000 0.0 1.6876 7.12046
